event_id,session_id,stage,event_time
EVT_001507,SES_00644,Product,2025-08-02 06:13:35
EVT_001508,SES_00645,landing,2025-05-01 06:28:33
EVT_001509,SES_00646,landing,2025-06-03 15:13:52
EVT_001510,SES_00647,landing,2025-05-18 11:35:12
EVT_001511,SES_00647,Category,2025-05-18 11:36:34
EVT_001512,SES_00648,landing,2025-11-29 13:50:16
EVT_001513,SES_00648,Category,2025-11-29 13:51:07
EVT_001514,SES_00648,Product,2025-11-29 13:51:41
EVT_001515,SES_00649,landing,2025-02-18 02:58:42
EVT_001516,SES_00650,landing,2025-10-07 12:22:10
EVT_001517,SES_00650,Category,2025-10-07 12:23:39
EVT_001518,SES_00650,Product,2025-10-07 12:25:38
EVT_001519,SES_00650,Cart,2025-10-07 12:26:02
EVT_001520,SES_00650,Checkout,2025-10-07 12:27:30
EVT_001521,SES_00651,landing,2025-01-23 04:13:17
EVT_001522,SES_00651,Category,2025-01-23 04:14:29
EVT_001523,SES_00652,landing,2025-04-10 03:02:49
EVT_001524,SES_00653,landing,2025-10-22 10:52:50
EVT_001525,SES_00653,Category,2025-10-22 10:53:56
EVT_001526,SES_00654,landing,2025-07-24 13:48:36
EVT_001527,SES_00655,landing,2025-02-08 19:25:59
EVT_001528,SES_00655,Category,2025-02-08 19:27:43
EVT_001529,SES_00656,landing,2025-12-05 23:10:27
EVT_001530,SES_00656,Category,2025-12-05 23:11:32
EVT_001531,SES_00656,Product,2025-12-05 23:11:56
EVT_001532,SES_00657,landing,2025-05-07 13:58:29
EVT_001533,SES_00658,landing,2025-11-27 06:06:23
EVT_001534,SES_00658,Category,2025-11-27 06:07:54
EVT_001535,SES_00658,Product,2025-11-27 06:08:34
EVT_001536,SES_00659,landing,2025-06-21 20:02:48
EVT_001537,SES_00659,Category,2025-06-21 20:03:18
EVT_001538,SES_00660,landing,2025-05-30 18:05:26
EVT_001539,SES_00661,landing,2025-07-13 22:06:27
EVT_001540,SES_00662,landing,2025-05-11 15:58:10
EVT_001541,SES_00663,landing,2025-06-10 06:42:17
EVT_001542,SES_00664,landing,2025-06-02 03:16:07
EVT_001543,SES_00665,landing,2025-12-29 09:50:20
EVT_001544,SES_00666,landing,2025-11-30 13:19:50
EVT_001545,SES_00666,Category,2025-11-30 13:20:59
EVT_001546,SES_00666,Product,2025-11-30 13:21:15
EVT_001547,SES_00666,Cart,2025-11-30 13:21:57
EVT_001548,SES_00667,landing,2025-08-16 09:45:42
EVT_001549,SES_00667,Category,2025-08-16 09:47:23
EVT_001550,SES_00668,landing,2025-11-08 20:34:34
EVT_001551,SES_00668,Category,2025-11-08 20:36:05
EVT_001552,SES_00668,Product,2025-11-08 20:37:18
EVT_001553,SES_00669,landing,2025-03-22 20:32:36
EVT_001554,SES_00669,Category,2025-03-22 20:33:03
EVT_001555,SES_00670,landing,2025-10-07 00:05:50
EVT_001556,SES_00671,landing,2025-02-13 16:03:20
EVT_001557,SES_00672,landing,2025-03-08 03:06:55
EVT_001558,SES_00672,Category,2025-03-08 03:08:35
EVT_001559,SES_00672,Product,2025-03-08 03:10:09
EVT_001560,SES_00673,landing,2025-08-27 11:42:28
EVT_001561,SES_00674,landing,2025-08-12 01:19:00
EVT_001562,SES_00675,landing,2025-07-02 20:27:04
EVT_001563,SES_00675,Category,2025-07-02 20:28:24
EVT_001564,SES_00675,Product,2025-07-02 20:29:21
EVT_001565,SES_00675,Cart,2025-07-02 20:29:50
EVT_001566,SES_00676,landing,2025-11-30 22:21:11
EVT_001567,SES_00676,Category,2025-11-30 22:22:36
EVT_001568,SES_00676,Product,2025-11-30 22:24:23
EVT_001569,SES_00676,Cart,2025-11-30 22:25:45
EVT_001570,SES_00677,landing,2025-05-09 01:42:08
EVT_001571,SES_00677,Category,2025-05-09 01:42:55
EVT_001572,SES_00677,Product,2025-05-09 01:43:46
EVT_001573,SES_00677,Cart,2025-05-09 01:45:37
EVT_001574,SES_00677,Checkout,2025-05-09 01:47:15
EVT_001575,SES_00678,landing,2025-10-27 21:41:43
EVT_001576,SES_00678,Category,2025-10-27 21:43:24
EVT_001577,SES_00678,Product,2025-10-27 21:45:23
EVT_001578,SES_00679,landing,2025-02-20 14:31:33
EVT_001579,SES_00679,Category,2025-02-20 14:33:25
EVT_001580,SES_00679,Product,2025-02-20 14:35:23
EVT_001581,SES_00679,Cart,2025-02-20 14:36:49
EVT_001582,SES_00679,Checkout,2025-02-20 14:37:10
EVT_001583,SES_00680,landing,2025-02-05 22:32:22
EVT_001584,SES_00680,Category,2025-02-05 22:33:45
EVT_001585,SES_00680,Product,2025-02-05 22:35:06
EVT_001586,SES_00681,landing,2025-09-04 15:26:22
EVT_001587,SES_00681,Category,2025-09-04 15:27:08
EVT_001588,SES_00682,landing,2025-06-08 04:09:38
EVT_001589,SES_00682,Category,2025-06-08 04:10:10
EVT_001590,SES_00682,Product,2025-06-08 04:11:01
EVT_001591,SES_00682,Cart,2025-06-08 04:11:57
EVT_001592,SES_00682,Checkout,2025-06-08 04:13:52
EVT_001593,SES_00683,landing,2025-10-15 01:54:56
EVT_001594,SES_00683,Category,2025-10-15 01:56:35
EVT_001595,SES_00683,Product,2025-10-15 01:57:01
EVT_001596,SES_00683,Cart,2025-10-15 01:58:26
EVT_001597,SES_00684,landing,2025-11-17 09:57:14
EVT_001598,SES_00684,Category,2025-11-17 09:58:36
EVT_001599,SES_00685,landing,2025-07-24 16:21:19
EVT_001600,SES_00686,landing,2025-07-14 13:51:03
EVT_001601,SES_00687,landing,2025-09-20 19:28:34
EVT_001602,SES_00687,Category,2025-09-20 19:29:35
EVT_001603,SES_00687,Product,2025-09-20 19:30:48
EVT_001604,SES_00688,landing,2025-05-11 03:45:35
EVT_001605,SES_00689,landing,2025-03-15 06:18:37
EVT_001606,SES_00689,Category,2025-03-15 06:19:14
EVT_001607,SES_00690,landing,2025-09-25 20:07:24
EVT_001608,SES_00690,Category,2025-09-25 20:08:46
EVT_001609,SES_00690,Product,2025-09-25 20:10:41
EVT_001610,SES_00690,Cart,2025-09-25 20:12:22
EVT_001611,SES_00690,Checkout,2025-09-25 20:13:32
EVT_001612,SES_00691,landing,2025-08-09 01:16:17
EVT_001613,SES_00691,Category,2025-08-09 01:17:12
EVT_001614,SES_00691,Product,2025-08-09 01:18:51
EVT_001615,SES_00692,landing,2025-07-03 01:10:47
EVT_001616,SES_00693,landing,2025-09-19 02:51:47
EVT_001617,SES_00694,landing,2025-12-18 08:17:41
EVT_001618,SES_00695,landing,2025-11-29 09:20:51
EVT_001619,SES_00695,Category,2025-11-29 09:22:35
EVT_001620,SES_00696,landing,2025-06-12 05:59:49
EVT_001621,SES_00696,Category,2025-06-12 06:00:25
EVT_001622,SES_00697,landing,2025-01-17 10:35:50
EVT_001623,SES_00697,Category,2025-01-17 10:37:45
EVT_001624,SES_00698,landing,2025-09-26 20:25:21
EVT_001625,SES_00699,landing,2025-10-21 16:53:06
EVT_001626,SES_00700,landing,2025-06-16 04:33:49
EVT_001627,SES_00701,landing,2025-04-27 13:04:48
EVT_001628,SES_00702,landing,2025-07-08 12:25:59
EVT_001629,SES_00703,landing,2025-02-04 02:28:47
EVT_001630,SES_00703,Category,2025-02-04 02:30:19
EVT_001631,SES_00703,Product,2025-02-04 02:31:42
EVT_001632,SES_00704,landing,2025-03-05 19:51:31
EVT_001633,SES_00705,landing,2025-12-20 23:38:40
EVT_001634,SES_00705,Category,2025-12-20 23:39:28
EVT_001635,SES_00705,Product,2025-12-20 23:40:19
EVT_001636,SES_00705,Cart,2025-12-20 23:42:14
EVT_001637,SES_00705,Checkout,2025-12-20 23:43:34
EVT_001638,SES_00706,landing,2025-08-05 04:39:25
EVT_001639,SES_00706,Category,2025-08-05 04:41:15
EVT_001640,SES_00706,Product,2025-08-05 04:42:19
EVT_001641,SES_00706,Cart,2025-08-05 04:43:45
EVT_001642,SES_00706,Checkout,2025-08-05 04:44:18
EVT_001643,SES_00706,Thank_you,2025-08-05 04:45:28
EVT_001644,SES_00707,landing,2025-02-14 16:48:47
EVT_001645,SES_00707,Category,2025-02-14 16:49:12
EVT_001646,SES_00707,Product,2025-02-14 16:50:37
EVT_001647,SES_00708,landing,2025-05-06 18:35:54
EVT_001648,SES_00709,landing,2025-02-15 07:04:45
EVT_001649,SES_00709,Category,2025-02-15 07:05:43
EVT_001650,SES_00710,landing,2025-07-16 15:15:38
EVT_001651,SES_00710,Category,2025-07-16 15:17:16
EVT_001652,SES_00710,Product,2025-07-16 15:18:44
EVT_001653,SES_00710,Cart,2025-07-16 15:19:41
EVT_001654,SES_00711,landing,2025-05-25 03:03:38
EVT_001655,SES_00712,landing,2025-09-24 22:11:08
EVT_001656,SES_00712,Category,2025-09-24 22:11:26
EVT_001657,SES_00713,landing,2025-06-26 20:08:01
EVT_001658,SES_00714,landing,2025-04-02 19:23:09
EVT_001659,SES_00715,landing,2025-01-02 13:39:06
EVT_001660,SES_00716,landing,2025-05-30 07:55:37
EVT_001661,SES_00716,Category,2025-05-30 07:57:08
EVT_001662,SES_00717,landing,2025-05-11 22:30:10
EVT_001663,SES_00718,landing,2025-04-21 15:31:11
EVT_001664,SES_00719,landing,2025-03-28 18:57:10
EVT_001665,SES_00719,Category,2025-03-28 18:57:53
EVT_001666,SES_00719,Product,2025-03-28 18:59:05
EVT_001667,SES_00720,landing,2025-05-30 08:32:01
EVT_001668,SES_00721,landing,2025-05-05 16:07:23
EVT_001669,SES_00721,Category,2025-05-05 16:09:18
EVT_001670,SES_00722,landing,2025-06-12 17:32:42
EVT_001671,SES_00722,Category,2025-06-12 17:33:05
EVT_001672,SES_00722,Product,2025-06-12 17:34:15
EVT_001673,SES_00722,Cart,2025-06-12 17:35:24
EVT_001674,SES_00723,landing,2025-08-29 14:15:16
EVT_001675,SES_00724,landing,2025-10-05 07:23:56
EVT_001676,SES_00724,Category,2025-10-05 07:24:24
EVT_001677,SES_00724,Product,2025-10-05 07:25:14
EVT_001678,SES_00725,landing,2025-02-06 05:10:16
EVT_001679,SES_00726,landing,2025-10-21 10:13:04
EVT_001680,SES_00726,Category,2025-10-21 10:14:53
EVT_001681,SES_00726,Product,2025-10-21 10:16:15
EVT_001682,SES_00727,landing,2025-06-02 00:55:27
EVT_001683,SES_00728,landing,2025-06-29 07:50:21
EVT_001684,SES_00729,landing,2025-01-10 04:47:55
EVT_001685,SES_00729,Category,2025-01-10 04:48:57
EVT_001686,SES_00729,Product,2025-01-10 04:50:30
EVT_001687,SES_00729,Cart,2025-01-10 04:51:22
EVT_001688,SES_00729,Checkout,2025-01-10 04:51:53
EVT_001689,SES_00730,landing,2025-07-26 08:45:08
EVT_001690,SES_00731,landing,2025-02-28 10:22:02
EVT_001691,SES_00731,Category,2025-02-28 10:23:20
EVT_001692,SES_00731,Product,2025-02-28 10:24:10
EVT_001693,SES_00732,landing,2025-05-22 13:26:45
EVT_001694,SES_00732,Category,2025-05-22 13:27:51
EVT_001695,SES_00732,Product,2025-05-22 13:28:54
EVT_001696,SES_00733,landing,2025-02-06 13:41:48
EVT_001697,SES_00734,landing,2025-09-20 13:51:28
EVT_001698,SES_00734,Category,2025-09-20 13:52:14
EVT_001699,SES_00734,Product,2025-09-20 13:52:35
EVT_001700,SES_00734,Cart,2025-09-20 13:54:21
EVT_001701,SES_00735,landing,2025-05-28 23:30:02
EVT_001702,SES_00735,Category,2025-05-28 23:30:57
EVT_001703,SES_00735,Product,2025-05-28 23:31:25
EVT_001704,SES_00735,Cart,2025-05-28 23:32:43
EVT_001705,SES_00735,Checkout,2025-05-28 23:33:51
EVT_001706,SES_00736,landing,2025-01-21 21:21:32
EVT_001707,SES_00737,landing,2025-05-31 14:59:01
EVT_001708,SES_00737,Category,2025-05-31 15:00:22
EVT_001709,SES_00738,landing,2025-02-16 03:09:23
EVT_001710,SES_00739,landing,2025-07-10 01:55:57
EVT_001711,SES_00740,landing,2025-01-29 14:56:49
EVT_001712,SES_00740,Category,2025-01-29 14:57:44
EVT_001713,SES_00740,Product,2025-01-29 14:58:56
EVT_001714,SES_00740,Cart,2025-01-29 15:00:17
EVT_001715,SES_00741,landing,2025-10-12 19:25:45
EVT_001716,SES_00742,landing,2025-12-04 16:01:06
EVT_001717,SES_00742,Category,2025-12-04 16:02:28
EVT_001718,SES_00742,Product,2025-12-04 16:03:33
EVT_001719,SES_00742,Cart,2025-12-04 16:04:03
EVT_001720,SES_00743,landing,2025-03-18 18:14:44
EVT_001721,SES_00744,landing,2025-03-02 05:31:10
EVT_001722,SES_00744,Category,2025-03-02 05:32:26
EVT_001723,SES_00744,Product,2025-03-02 05:33:19
EVT_001724,SES_00745,landing,2025-06-08 11:26:31
EVT_001725,SES_00745,Category,2025-06-08 11:26:49
EVT_001726,SES_00745,Product,2025-06-08 11:28:32
EVT_001727,SES_00745,Cart,2025-06-08 11:29:14
EVT_001728,SES_00746,landing,2025-09-26 16:11:28
EVT_001729,SES_00747,landing,2025-12-28 05:10:10
EVT_001730,SES_00748,landing,2025-12-25 06:03:12
EVT_001731,SES_00749,landing,2025-08-15 08:43:37
EVT_001732,SES_00749,Category,2025-08-15 08:45:32
EVT_001733,SES_00750,landing,2025-01-18 20:11:15
EVT_001734,SES_00751,landing,2025-05-25 14:23:32
EVT_001735,SES_00751,Category,2025-05-25 14:24:23
EVT_001736,SES_00751,Product,2025-05-25 14:25:54
EVT_001737,SES_00751,Cart,2025-05-25 14:27:09
EVT_001738,SES_00752,landing,2025-10-04 01:04:05
EVT_001739,SES_00752,Category,2025-10-04 01:04:37
EVT_001740,SES_00753,landing,2025-09-01 23:36:15
EVT_001741,SES_00753,Category,2025-09-01 23:36:59
EVT_001742,SES_00753,Product,2025-09-01 23:38:43
EVT_001743,SES_00753,Cart,2025-09-01 23:40:02
EVT_001744,SES_00754,landing,2025-08-24 17:56:11
EVT_001745,SES_00755,landing,2025-09-11 12:19:14
EVT_001746,SES_00756,landing,2025-11-24 03:55:31
EVT_001747,SES_00757,landing,2025-04-20 18:22:24
EVT_001748,SES_00757,Category,2025-04-20 18:23:51
EVT_001749,SES_00757,Product,2025-04-20 18:25:00
EVT_001750,SES_00758,landing,2025-09-11 16:03:29
EVT_001751,SES_00758,Category,2025-09-11 16:04:11
EVT_001752,SES_00758,Product,2025-09-11 16:04:35
EVT_001753,SES_00758,Cart,2025-09-11 16:05:07
EVT_001754,SES_00758,Checkout,2025-09-11 16:05:32
EVT_001755,SES_00758,Thank_you,2025-09-11 16:06:50
EVT_001756,SES_00759,landing,2025-07-04 14:59:37
EVT_001757,SES_00759,Category,2025-07-04 15:00:35
EVT_001758,SES_00759,Product,2025-07-04 15:01:51
EVT_001759,SES_00760,landing,2025-03-17 08:25:26
EVT_001760,SES_00760,Category,2025-03-17 08:26:22
EVT_001761,SES_00761,landing,2025-08-07 21:09:50
EVT_001762,SES_00762,landing,2025-02-09 04:09:18
EVT_001763,SES_00762,Category,2025-02-09 04:11:17
EVT_001764,SES_00762,Product,2025-02-09 04:11:55
EVT_001765,SES_00763,landing,2025-06-09 11:54:39
EVT_001766,SES_00763,Category,2025-06-09 11:55:22
EVT_001767,SES_00763,Product,2025-06-09 11:57:05
EVT_001768,SES_00763,Cart,2025-06-09 11:58:21
EVT_001769,SES_00763,Checkout,2025-06-09 11:59:09
EVT_001770,SES_00764,landing,2025-12-28 17:40:45
EVT_001771,SES_00765,landing,2025-11-03 20:32:23
EVT_001772,SES_00765,Category,2025-11-03 20:33:29
EVT_001773,SES_00766,landing,2025-03-28 19:51:11
EVT_001774,SES_00767,landing,2025-03-07 10:43:06
EVT_001775,SES_00768,landing,2025-03-06 00:53:46
EVT_001776,SES_00769,landing,2025-01-15 09:08:18
EVT_001777,SES_00769,Category,2025-01-15 09:09:39
EVT_001778,SES_00770,landing,2025-03-12 23:07:13
EVT_001779,SES_00770,Category,2025-03-12 23:08:11
EVT_001780,SES_00770,Product,2025-03-12 23:09:37
EVT_001781,SES_00770,Cart,2025-03-12 23:11:18
EVT_001782,SES_00770,Checkout,2025-03-12 23:12:38
EVT_001783,SES_00771,landing,2025-08-20 11:59:47
EVT_001784,SES_00771,Category,2025-08-20 12:01:42
EVT_001785,SES_00772,landing,2025-10-23 02:57:23
EVT_001786,SES_00772,Category,2025-10-23 02:57:50
EVT_001787,SES_00772,Product,2025-10-23 02:58:50
EVT_001788,SES_00772,Cart,2025-10-23 03:00:04
EVT_001789,SES_00773,landing,2025-02-19 20:17:39
EVT_001790,SES_00774,landing,2025-04-14 01:12:01
EVT_001791,SES_00774,Category,2025-04-14 01:12:49
EVT_001792,SES_00774,Product,2025-04-14 01:13:52
EVT_001793,SES_00774,Cart,2025-04-14 01:15:10
EVT_001794,SES_00774,Checkout,2025-04-14 01:16:14
EVT_001795,SES_00775,landing,2025-09-05 02:08:25
EVT_001796,SES_00776,landing,2025-03-18 12:06:49
EVT_001797,SES_00776,Category,2025-03-18 12:07:21
EVT_001798,SES_00777,landing,2025-07-14 00:59:32
EVT_001799,SES_00778,landing,2025-04-22 06:57:20
EVT_001800,SES_00778,Category,2025-04-22 06:58:51
EVT_001801,SES_00778,Product,2025-04-22 07:00:41
EVT_001802,SES_00778,Cart,2025-04-22 07:01:22
EVT_001803,SES_00779,landing,2025-02-01 10:18:44
EVT_001804,SES_00779,Category,2025-02-01 10:20:00
EVT_001805,SES_00780,landing,2025-04-06 16:20:01
EVT_001806,SES_00780,Category,2025-04-06 16:21:12
EVT_001807,SES_00780,Product,2025-04-06 16:21:33
EVT_001808,SES_00780,Cart,2025-04-06 16:22:03
EVT_001809,SES_00780,Checkout,2025-04-06 16:22:49
EVT_001810,SES_00781,landing,2025-09-20 20:27:32
EVT_001811,SES_00782,landing,2025-06-12 22:08:41
EVT_001812,SES_00783,landing,2025-03-19 04:19:59
EVT_001813,SES_00783,Category,2025-03-19 04:21:35
EVT_001814,SES_00784,landing,2025-06-26 20:30:30
EVT_001815,SES_00785,landing,2025-01-11 12:36:59
EVT_001816,SES_00785,Category,2025-01-11 12:38:49
EVT_001817,SES_00785,Product,2025-01-11 12:40:05
EVT_001818,SES_00786,landing,2025-09-24 04:25:20
EVT_001819,SES_00786,Category,2025-09-24 04:26:41
EVT_001820,SES_00787,landing,2025-06-07 20:05:44
EVT_001821,SES_00787,Category,2025-06-07 20:07:10
EVT_001822,SES_00787,Product,2025-06-07 20:09:01
EVT_001823,SES_00788,landing,2025-04-16 02:20:49
EVT_001824,SES_00788,Category,2025-04-16 02:22:13
EVT_001825,SES_00788,Product,2025-04-16 02:22:36
EVT_001826,SES_00789,landing,2025-01-26 13:16:06
EVT_001827,SES_00789,Category,2025-01-26 13:16:50
EVT_001828,SES_00789,Product,2025-01-26 13:17:52
EVT_001829,SES_00789,Cart,2025-01-26 13:18:11
EVT_001830,SES_00789,Checkout,2025-01-26 13:19:41
EVT_001831,SES_00790,landing,2025-08-24 19:35:02
EVT_001832,SES_00790,Category,2025-08-24 19:35:54
EVT_001833,SES_00790,Product,2025-08-24 19:36:40
EVT_001834,SES_00791,landing,2025-06-29 06:53:59
EVT_001835,SES_00791,Category,2025-06-29 06:54:38
EVT_001836,SES_00791,Product,2025-06-29 06:55:01
EVT_001837,SES_00791,Cart,2025-06-29 06:56:13
EVT_001838,SES_00792,landing,2025-05-04 23:37:25
EVT_001839,SES_00793,landing,2025-11-19 03:31:49
EVT_001840,SES_00794,landing,2025-08-02 14:46:47
EVT_001841,SES_00794,Category,2025-08-02 14:48:00
EVT_001842,SES_00794,Product,2025-08-02 14:49:34
EVT_001843,SES_00794,Cart,2025-08-02 14:50:37
EVT_001844,SES_00795,landing,2025-12-03 01:21:59
EVT_001845,SES_00795,Category,2025-12-03 01:23:57
EVT_001846,SES_00795,Product,2025-12-03 01:25:17
EVT_001847,SES_00795,Cart,2025-12-03 01:27:13
EVT_001848,SES_00796,landing,2025-03-27 08:33:19
EVT_001849,SES_00797,landing,2025-11-01 00:01:00
EVT_001850,SES_00797,Category,2025-11-01 00:02:17
EVT_001851,SES_00797,Product,2025-11-01 00:03:49
EVT_001852,SES_00797,Cart,2025-11-01 00:04:46
EVT_001853,SES_00797,Checkout,2025-11-01 00:05:07
EVT_001854,SES_00797,Thank_you,2025-11-01 00:05:37
EVT_001855,SES_00798,landing,2025-07-16 05:38:44
EVT_001856,SES_00798,Category,2025-07-16 05:40:14
EVT_001857,SES_00798,Product,2025-07-16 05:41:07
EVT_001858,SES_00799,landing,2025-07-09 18:03:54
EVT_001859,SES_00799,Category,2025-07-09 18:04:58
EVT_001860,SES_00799,Product,2025-07-09 18:06:14
EVT_001861,SES_00800,landing,2025-06-05 19:54:48
EVT_001862,SES_00801,landing,2025-08-25 18:35:10
EVT_001863,SES_00802,landing,2025-02-23 19:06:58
EVT_001864,SES_00802,Category,2025-02-23 19:07:41
EVT_001865,SES_00802,Product,2025-02-23 19:09:12
EVT_001866,SES_00803,landing,2025-12-04 03:59:49
EVT_001867,SES_00804,landing,2025-01-20 01:33:43
EVT_001868,SES_00805,landing,2025-11-30 07:29:46
EVT_001869,SES_00805,Category,2025-11-30 07:30:03
EVT_001870,SES_00806,landing,2025-04-16 17:53:47
EVT_001871,SES_00806,Category,2025-04-16 17:54:04
EVT_001872,SES_00807,landing,2025-07-15 13:50:21
EVT_001873,SES_00807,Category,2025-07-15 13:52:08
EVT_001874,SES_00807,Product,2025-07-15 13:54:06
EVT_001875,SES_00807,Cart,2025-07-15 13:55:43
EVT_001876,SES_00808,landing,2025-10-08 00:35:18
EVT_001877,SES_00808,Category,2025-10-08 00:35:52
EVT_001878,SES_00808,Product,2025-10-08 00:37:49
EVT_001879,SES_00808,Cart,2025-10-08 00:38:17
EVT_001880,SES_00808,Checkout,2025-10-08 00:38:48
EVT_001881,SES_00809,landing,2025-06-05 03:58:51
EVT_001882,SES_00809,Category,2025-06-05 03:59:35
EVT_001883,SES_00809,Product,2025-06-05 04:01:10
EVT_001884,SES_00809,Cart,2025-06-05 04:02:41
EVT_001885,SES_00809,Checkout,2025-06-05 04:03:33
EVT_001886,SES_00810,landing,2025-09-08 00:23:47
EVT_001887,SES_00810,Category,2025-09-08 00:25:38
EVT_001888,SES_00810,Product,2025-09-08 00:27:22
EVT_001889,SES_00811,landing,2025-11-11 06:29:39
EVT_001890,SES_00811,Category,2025-11-11 06:30:05
EVT_001891,SES_00812,landing,2025-07-22 20:56:22
EVT_001892,SES_00812,Category,2025-07-22 20:58:01
EVT_001893,SES_00812,Product,2025-07-22 20:59:38
EVT_001894,SES_00813,landing,2025-05-05 19:13:54
EVT_001895,SES_00813,Category,2025-05-05 19:15:40
EVT_001896,SES_00813,Product,2025-05-05 19:17:36
EVT_001897,SES_00813,Cart,2025-05-05 19:18:17
EVT_001898,SES_00814,landing,2025-06-06 05:42:55
EVT_001899,SES_00815,landing,2025-04-10 18:21:45
EVT_001900,SES_00815,Category,2025-04-10 18:23:37
EVT_001901,SES_00815,Product,2025-04-10 18:25:13
EVT_001902,SES_00815,Cart,2025-04-10 18:25:53
EVT_001903,SES_00816,landing,2025-11-22 13:42:37
EVT_001904,SES_00817,landing,2025-08-28 02:09:29
EVT_001905,SES_00817,Category,2025-08-28 02:11:15
EVT_001906,SES_00817,Product,2025-08-28 02:12:56
EVT_001907,SES_00817,Cart,2025-08-28 02:13:46
EVT_001908,SES_00818,landing,2025-06-27 22:43:34
EVT_001909,SES_00818,Category,2025-06-27 22:44:41
EVT_001910,SES_00819,landing,2025-02-13 15:48:55
EVT_001911,SES_00819,Category,2025-02-13 15:49:29
EVT_001912,SES_00820,landing,2025-01-10 19:14:09
EVT_001913,SES_00821,landing,2025-10-17 12:57:31
EVT_001914,SES_00821,Category,2025-10-17 12:58:50
EVT_001915,SES_00821,Product,2025-10-17 13:00:06
EVT_001916,SES_00822,landing,2025-08-08 17:04:56
EVT_001917,SES_00822,Category,2025-08-08 17:05:47
EVT_001918,SES_00823,landing,2025-10-24 09:34:22
EVT_001919,SES_00823,Category,2025-10-24 09:36:05
EVT_001920,SES_00824,landing,2025-07-04 14:51:24
EVT_001921,SES_00824,Category,2025-07-04 14:53:01
EVT_001922,SES_00825,landing,2025-10-27 13:14:14
EVT_001923,SES_00825,Category,2025-10-27 13:15:16
EVT_001924,SES_00825,Product,2025-10-27 13:16:02
EVT_001925,SES_00826,landing,2025-09-06 18:20:00
EVT_001926,SES_00826,Category,2025-09-06 18:20:59
EVT_001927,SES_00826,Product,2025-09-06 18:22:58
EVT_001928,SES_00826,Cart,2025-09-06 18:24:24
